anio,mes,dia,hora,minuto,programa,capitulo,pts
2015,10,24,12,30,Alterados por Pi,Múltiplos,11
2015,10,24,13,00,La gran barrera de coral,Del arrecife al bosque tropical,15
2015,10,24,14,00,Los eventos más raros de la naturaleza,Capítulo 2,15
2015,10,24,15,00,Qhapaq Ñan. Desandando el camino,Capítulo 2,15
2015,10,24,15,30,Efecto realidad. Periodismo de...,Amalita,15
2015,10,24,16,00,África,La Savannah,15
2015,10,24,17,00,Océano Índico con Simon Reeve,Capítulo 3,15
2015,10,24,18,00,Somos memoria,Beatriz Sarlo,21
2015,10,24,19,00,Jujuy suena,Combo Locoto,21
2015,10,24,19,30,Proyecto G,Sonido,21
2015,10,24,20,00,El camino de la justicia,Los hijos,21
2015,10,24,20,30,Cuidado con El Perro,Perro-nismo: La relación de Horacio...,21
2015,10,24,21,00,La historia del mundo,La palabra y la espada,27
2015,10,24,22,00,Equilibrios. Parques nacionales,Parque nacional San Guillermo,27
2015,10,24,22,30,Cómo hice,Malena,27
2015,10,24,23,00,La historia del cine: una odisea,Capítulo 6,27
2015,10,25,0,00,Nuestro cine,La vida loca,24
2015,10,25,1,30,La ruta de las especias,Tomillo y estragón,11
2015,10,25,2,00,Océano Índico con Simon Reeve,Capítulo 3,11
2015,10,25,3,00,La historia del mundo,La palabra y la espada,11
2015,10,25,4,00,"Juana, bronce y libertad",Moldería y fundición,11
2015,10,25,5,00,Proyecto G,Sonido,11
2015,10,25,5,30,Cuidado con El Perro,Perro-nismo: La relación de Horacio...,11
2015,10,25,6,00,Los eventos más raros de la naturaleza,Capítulo 2,15
2015,10,25,7,00,La historia del cine: una odisea,Capítulo 6,15
2015,10,25,8,00,Efecto realidad. Periodismo de...,Amalita,15
2015,10,25,8,30,El camino de la justicia,Los hijos,15
2015,10,25,9,00,La gran barrera de coral,Del arrecife al bosque tropical,15
2015,10,25,10,00,Escuelas Argentinas,Escuela de Comercio Eusebio de Jesús...,15
2015,10,25,10,30,Soy del pueblo,Lautaro Murúa,15
2015,10,25,11,00,África,La Savannah,15
2015,10,25,12,00,Los no convencionales,Ingeniería en materiales,15
2015,10,25,12,30,Presentes,Romi,15
2015,10,25,13,00,Micromundos de la naturaleza,Amazonas,19
2015,10,25,13,30,La sala,Barco / Pérez&nbsp;,19
2015,10,25,14,00,Cómo hice,Malena,19
2015,10,25,14,30,Jujuy suena,Combo Locoto,19
2015,10,25,15,00,El Amazonas salvaje,El reino desconocido,19
2015,10,25,16,00,En algún lugar de la tierra,Croacia&nbsp;,19
2015,10,25,17,00,Filosofía aquí y ahora,El sujeto constituyente del poder...,19
2015,10,25,17,30,Efecto realidad. Periodismo de...,Amalita,19
2015,10,25,18,00,Roth sobre Roth,,27
2015,10,25,19,00,Ver la historia,1820-1835. Tiempo de caudillos,27
2015,10,25,20,00,Qhapaq Ñan. Desandando el camino,Capítulo 2,27
2015,10,25,20,30,Los trabajos y los días,"Penina, el primer desaparecido de la...",27
2015,10,25,21,00,La historia no contada de los Estados...,Los años 50,31
2015,10,25,22,00,Cine entre l íneas,Blow up,31
2015,10,26,0,00,En algún lugar de la tierra,Croacia&nbsp;,24
2015,10,26,1,00,Un día peronista,16 de junio de 1955,11
2015,10,26,1,30,Escuelas Argentinas,Escuela de Comercio Eusebio de Jesús...,11
2015,10,26,2,00,Ver la historia,1820-1835. Tiempo de caudillos,11
2015,10,26,3,00,Vos y voto,,11
2015,10,26,3,30,Oficios: curso de huerta,"La siembra, primera parte",11
2015,10,26,4,00,El informe Kliksberg,Pablo Neruda,11
2015,10,26,4,30,Cumbia de la buena,El Pepo,11
2015,10,26,5,00,Los eventos más raros de la naturaleza,Capítulo 2,11
2015,10,26,6,00,Güemes,La tierra en armas,15
2015,10,26,6,30,Somos memoria,Beatriz Sarlo,15
2015,10,26,7,30,Historia de un país,Los años peronistas,15
2015,10,26,8,00,Vida salvaje,Un edén moderno: El jardín de un...,15
2015,10,26,9,00,Filosofía aquí y ahora,El sujeto constituyente del poder...,15
2015,10,26,9,30,Equilibrios. Parques nacionales,Parque nacional San Guillermo,15
2015,10,26,10,00,Oficios: curso de huerta,"La siembra, primera parte",15
2015,10,26,10,30,"Juana, bronce y libertad",Moldería y fundición,15
2015,10,26,11,00,El Amazonas salvaje,El reino desconocido,15
2015,10,26,12,00,Cómo hice,Malena,15
2015,10,26,12,30,La ruta de las especias,Tomillo y estragón,15
2015,10,26,13,00,La gran barrera de coral,Del arrecife al bosque tropical,19
2015,10,26,14,00,Vos y voto,,19
2015,10,26,14,30,Proyecto G,Sonido,19
2015,10,26,15,30,Qhapaq Ñan. Desandando el camino,Capítulo 2,19
2015,10,26,16,00,Vida salvaje,Un edén moderno: El jardín de un...,19
2015,10,26,17,00,Soy del pueblo,Lautaro Murúa,19
2015,10,26,17,30,Oficios: curso de huerta,"La siembra, primera parte",19
2015,10,26,18,00,Ser vial,Conductores profesionales,27
2015,10,26,18,30,La era de los caciques,Hermanos Pincheira,27
2015,10,26,19,00,Océano Índico con Simon Reeve,Capítulo 4,27
2015,10,26,20,00,Vos y voto,,27
2015,10,26,20,30,Mentira la verdad,La muerte,27
2015,10,26,21,00,Jujuy suena,&nbsp;Gustavo Patiño,31
2015,10,26,21,30,Los trabajos y los días,Las grandes huelgas de La Forestal,31
2015,10,26,22,00,El camino de la justicia,La condena social,31
2015,10,26,22,30,Cuidado con El Perro,Perro de combate: periodismo y...,31
2015,10,26,23,00,La historia del mundo,Hacia la luz,31
2015,10,27,0,00,Cine 21,La vida de los otros,21
2015,10,27,2,00,El Amazonas salvaje,El reino desconocido,7
2015,10,27,3,00,Cultura para principiantes,John Maynard Keynes,7
2015,10,27,3,15,Claves de lectura,"Esteban Echeverr ía, ensayista",7
2015,10,27,3,30,Oficios: curso de corte y confección,Clase 5: armado de pantalón (parte II),7
2015,10,27,4,00,Historia de un país,Los años peronistas,7
2015,10,27,4,30,Filosofía aquí y ahora,El sujeto constituyente del poder...,7
2015,10,27,5,00,Somos memoria,Beatriz Sarlo,7
2015,10,27,6,00,"Juana, bronce y libertad",Moldería y fundición,11
2015,10,27,6,30,La historia no contada de los Estados...,Los años 50,11
2015,10,27,7,30,Equilibrios. Parques nacionales,Parque nacional San Guillermo,11
2015,10,27,8,00,Vida salvaje,Constructor de grandes nidos...,11
2015,10,27,9,30,La ruta de las especias,Tomillo y estragón,11
2015,10,27,10,00,Oficios: curso de corte y confección,Clase 5: armado de pantalón (parte II),11
2015,10,27,10,30,Proyecto G,Sonido,11
2015,10,27,11,00,Qhapaq Ñan. Desandando el camino,Capítulo 2,11
2015,10,27,11,30,Soy del pueblo,Lautaro Murúa,11
2015,10,27,12,00,La era de los caciques,Hermanos Pincheira,11
2015,10,27,12,30,El camino de la justicia,La condena social,11
2015,10,27,13,00,La historia del mundo,Hacia la luz,15
2015,10,27,14,00,Cultura para principiantes,John Maynard Keynes,15
2015,10,27,14,15,Claves de lectura,"Esteban Echeverr ía, ensayista",15
2015,10,27,14,30,Mentira la verdad,La muerte,15
2015,10,27,15,00,Jujuy suena,&nbsp;Gustavo Patiño,15
2015,10,27,15,30,Los trabajos y los días,Las grandes huelgas de La Forestal,15
2015,10,27,16,00,Vida salvaje,Constructor de grandes nidos...,15
2015,10,27,17,00,Cuidado con El Perro,Perro de combate: periodismo y...,15
2015,10,27,17,30,Oficios: curso de corte y confección,Clase 5: armado de pantalón (parte II),15
2015,10,27,18,00,Micromundos de la naturaleza,El valle de Monterrey,21
2015,10,27,18,30,"Calle Descartes, número 16",Horacio Guarany,21
2015,10,27,20,00,Cultura para principiantes,John Maynard Keynes,21
2015,10,27,20,15,Claves de lectura,"Esteban Echeverr ía, ensayista",21
2015,10,27,20,30,Alterados por Pi,Cuadrados,21
2015,10,27,21,00,Especial Néstor Kirchner,,27
2015,10,27,22,00,Efecto realidad. Periodismo de...,La Salada,27
2015,10,27,22,30,Fotos. Retrato de un país,Exequias,27
2015,10,27,23,00,La historia del cine: una odisea,Capítulo 7,27
2015,10,28,0,00,Nuestro cine,La vida loca,21
2015,10,28,1,30,Proyecto G,Sonido,7
2015,10,28,2,00,La gran barrera de coral,Del arrecife al bosque tropical,7
2015,10,28,3,00,Los no convencionales,Ingeniería química,7
2015,10,28,3,30,Oficios: curso de terminaciones,Clase 1: Presentación. Tabique divisorio,7
2015,10,28,4,30,Soy del pueblo,Lautaro Murúa,7
2015,10,28,5,00,La ruta de las especias,Tomillo y estragón,7
2015,10,28,5,30,Qhapaq Ñan. Desandando el camino,Capítulo 2,7
2015,10,28,6,00,La historia del mundo,Hacia la luz,11
2015,10,28,7,00,Mentira la verdad,La muerte,11
2015,10,28,7,30,Jujuy suena,&nbsp;Gustavo Patiño,11
2015,10,28,8,00,Vida salvaje,Animales planeadores de la selva...,11
2015,10,28,9,00,Océano Índico con Simon Reeve,Capítulo 4,11
2015,10,28,10,00,Oficios: curso de terminaciones,Clase 1: Presentación. Tabique divisorio,11
2015,10,28,10,30,El camino de la justicia,La condena social,11
2015,10,28,11,00,Los trabajos y los días,Las grandes huelgas de La Forestal,11
2015,10,28,11,30,Cuidado con El Perro,Perro de combate: periodismo y...,11
2015,10,28,12,00,La historia del cine: una odisea,Capítulo 7,11
2015,10,28,13,00,África,El Congo,15
2015,10,28,14,00,Los no convencionales,Ingeniería química,15
2015,10,28,14,30,Alterados por Pi,Cuadrados,15
2015,10,28,16,00,Vida salvaje,Animales planeadores de la selva...,15
2015,10,28,17,00,Efecto realidad. Periodismo de...,La Salada,15
2015,10,28,17,30,Oficios: curso de terminaciones,Clase 1: Presentación. Tabique divisorio,15
2015,10,28,18,00,Escuelas Argentinas,Escuela de Educación Secundaria...,21
2015,10,28,18,30,Güemes,Salta se desangra,21
2015,10,28,19,00,En algún lugar de la tierra,Mar Egeo,21
2015,10,28,20,00,Los no convencionales,Ingeniería química,21
2015,10,28,20,30,El informe Kliksberg,El maestro anónimo,21
2015,10,28,21,00,Ver la historia,1835-1852. El Restaurador,27
2015,10,28,22,00,Cumbia de la buena,Luis Ornelas,27
2015,10,28,22,30,Un día peronista,26 de julio de 1952,27
2015,10,28,23,00,Los eventos más raros de la naturaleza,Capítulo 3,27
2015,10,29,0,00,La historia del mundo,Hacia la luz,21
2015,10,29,1,00,Los trabajos y los días,Las grandes huelgas de La Forestal,7
2015,10,29,1,30,Cuidado con El Perro,Perro de combate: periodismo y...,7
2015,10,29,2,00,La era de los caciques,Hermanos Pincheira,7
2015,10,29,2,30,Jujuy suena,&nbsp;Gustavo Patiño,7
2015,10,29,3,00,La sala,Las Hijas de Zion / Kódigo,7
2015,10,29,3,30,Oficios: curso de carpintería,"Realización de cajas y cajones, parte 2",7
2015,10,29,4,00,Ser vial,Conductores profesionales,7
2015,10,29,4,30,El camino de la justicia,La condena social,7
2015,10,29,5,00,Océano Índico con Simon Reeve,Capítulo 4,7
2015,10,29,6,00,Mentira la verdad,La muerte,11
2015,10,29,6,30,África,El Congo,11
2015,10,29,7,30,Alterados por Pi,Cuadrados,11
2015,10,29,8,00,Vida salvaje,Un insólito edén: El cráter de...,11
2015,10,29,9,00,La historia del cine: una odisea,Capítulo 7,11
2015,10,29,10,00,Oficios: curso de carpintería,"Realización de cajas y cajones, parte 2",11
2015,10,29,10,30,Efecto realidad. Periodismo de...,La Salada,11
2015,10,29,12,00,Escuelas Argentinas,Escuela de Educación Secundaria...,11
2015,10,29,12,30,Güemes,Salta se desangra,11
2015,10,29,13,00,Los eventos más raros de la naturaleza,Capítulo 3,15
2015,10,29,14,00,La sala,Las Hijas de Zion / Kódigo,15
2015,10,29,14,30,El informe Kliksberg,El maestro anónimo,15
2015,10,29,15,00,Ver la historia,1835-1852. El Restaurador,15
2015,10,29,16,00,Vida salvaje,Un insólito edén: El cráter de...,15
2015,10,29,17,00,Un día peronista,26 de julio de 1952,15
2015,10,29,17,30,Oficios: curso de carpintería,"Realización de cajas y cajones, parte 2",15
2015,10,29,18,00,Historia de un país,Perón: regreso y derrumbe,21
2015,10,29,18,30,"Juana, bronce y libertad",Las 750 piezas,21
2015,10,29,19,00,Rusia salvaje,Ártico,21
2015,10,29,20,00,La sala,Las Hijas de Zion / Kódigo,21
2015,10,29,20,30,Filosofía aquí y ahora,Superhéroes del imperio,21
2015,10,29,21,00,Equilibrios. Parques nacionales,Parque nacional Campos del Tuyú,27
2015,10,29,21,30,Cómo hice,Jugo de tomate frío,27
2015,10,29,22,00,La historia no contada de los Estados...,JFK - Al borde,27
2015,10,29,23,00,Somos memoria,Noé Jitrík,27
2015,10,30,0,00,Cine entre l íneas,Blow up,21
2015,10,30,2,00,África,El Congo,7
2015,10,30,3,00,Años decisivos,Año 1983,7
2015,10,30,3,30,Oficios: tejido en telar,Telar de peine,7
2015,10,30,5,00,"Calle Descartes, número 16",Horacio Guarany,7
2015,10,30,5,30,Micromundos de la naturaleza,El valle de Monterrey,7
2015,10,30,6,00,Alterados por Pi,Cuadrados,11
2015,10,30,6,30,Escuelas Argentinas,Escuela de Educación Secundaria...,11
2015,10,30,7,00,Los eventos más raros de la naturaleza,Capítulo 3,11
2015,10,30,8,00,Vida salvaje,Felino escurridizo: El gato leopardo...,11
2015,10,30,9,00,Güemes,Salta se desangra,11
2015,10,30,9,30,El informe Kliksberg,El maestro anónimo,11
2015,10,30,10,00,Oficios: tejido en telar,Telar de peine,11
2015,10,30,10,30,Un día peronista,26 de julio de 1952,11
2015,10,30,11,00,En algún lugar de la tierra,Mar Egeo,11
2015,10,30,12,00,"Juana, bronce y libertad",Las 750 piezas,11
2015,10,30,12,30,Equilibrios. Parques nacionales,Parque nacional Campos del Tuyú,11
2015,10,30,13,00,Rusia salvaje,Ártico,15
2015,10,30,14,00,Años decisivos,Año 1983,15
2015,10,30,14,30,Filosofía aquí y ahora,Superhéroes del imperio,15
2015,10,30,15,00,La historia no contada de los Estados...,JFK - Al borde,15
2015,10,30,16,00,Vida salvaje,Felino escurridizo: El gato leopardo...,15
2015,10,30,17,00,Cómo hice,Jugo de tomate frío,15
2015,10,30,17,30,Oficios: tejido en telar,Telar de peine,15
2015,10,30,18,00,Fotos. Retrato de un país,Alfonsín,21
2015,10,30,18,30,Escenas de la historia de un país,1983: el regreso a la democracia,21
2015,10,30,19,00,La gran barrera de coral,El arrecife y mas allá,21
2015,10,30,20,00,Años decisivos,Año 1983,21
2015,10,30,20,30,Proyecto G,Biografía,21
2015,10,30,21,00,Qhapaq Ñan. Desandando el camino,Capítulo 3,27
2015,10,30,21,30,Soy del pueblo,Zully Moreno,27
2015,10,30,22,00,Cine 21,Ciudad de Dios,27
2015,10,31,0,00,Mentira la verdad,La muerte,21
2015,10,31,0,30,Los no convencionales,Ingeniería química,21
2015,10,31,1,00,Proyecto G,Biografía,7
2015,10,31,1,30,Universos de aprendizaje,La escuela como lugar de transmisión...,7
2015,10,31,2,00,La historia no contada de los Estados...,JFK - Al borde,7
2015,10,31,4,00,Soy del pueblo,Zully Moreno,7
2015,10,31,4,30,Micromundos de la naturaleza,El valle de Monterrey,7
2015,10,31,5,00,Ver la historia,1835-1852. El Restaurador,7
2015,10,31,6,00,La sala,Las Hijas de Zion / Kódigo,11
2015,10,31,6,30,El informe Kliksberg,El maestro anónimo,11
2015,10,31,7,00,Güemes,Salta se desangra,11
2015,10,31,7,30,Filosofía aquí y ahora,Superhéroes del imperio,11
2015,10,31,8,00,La ruta de las especias,La albahaca,11
2015,10,31,8,30,"Juana, bronce y libertad",Las 750 piezas,11
2015,10,31,9,00,Los trabajos y los días,Las grandes huelgas de La Forestal,11
2015,10,31,9,30,Efecto realidad. Periodismo de...,La Salada,11
2015,10,31,10,00,En algún lugar de la tierra,Mar Egeo,11
2015,10,31,11,00,Rusia salvaje,Ártico,11
2015,10,31,12,00,"Calle Descartes, número 16",Horacio Guarany,11
2015,10,31,12,30,Alterados por Pi,Cuadrados,11
2015,10,31,13,00,La gran barrera de coral,El arrecife y mas allá,15
2015,10,31,14,00,Los eventos más raros de la naturaleza,Capítulo 3,15
2015,10,31,15,00,Qhapaq Ñan. Desandando el camino,Capítulo 3,15
2015,10,31,15,30,Efecto realidad. Periodismo de...,La Salada,15
2015,10,31,16,00,África,El Congo,15
2015,10,31,17,00,Océano Índico con Simon Reeve,Capítulo 4,15
2015,10,31,18,00,Somos memoria,Noé Jitrík,21
2015,10,31,19,00,Jujuy suena,&nbsp;Gustavo Patiño,21
2015,10,31,19,30,Un día peronista,26 de julio de 1952,21
2015,10,31,20,00,El camino de la justicia,La condena social,21
2015,10,31,20,30,Cuidado con El Perro,Perro de combate: periodismo y...,21
2015,10,31,21,00,La historia del mundo,Hacia la luz,27
2015,10,31,22,00,Equilibrios. Parques nacionales,Parque nacional Campos del Tuyú,27
2015,10,31,22,30,Cómo hice,Jugo de tomate frío,27
2015,10,31,23,00,La historia del cine: una odisea,Capítulo 7,27
2015,11,01,1,30,La ruta de las especias,La albahaca,11
2015,11,01,2,00,Océano Índico con Simon Reeve,Capítulo 4,11
2015,11,01,3,00,La historia del mundo,Hacia la luz,11
2015,11,01,4,00,"Juana, bronce y libertad",Las 750 piezas,11
2015,11,01,4,30,Universos de aprendizaje,La escuela como lugar de transmisión...,11
2015,11,01,5,00,Proyecto G,Biografía,11
2015,11,01,5,30,Cuidado con El Perro,Perro de combate: periodismo y...,11
2015,11,01,6,00,Los eventos más raros de la naturaleza,Capítulo 3,15
2015,11,01,7,00,La historia del cine: una odisea,Capítulo 7,15
2015,11,01,8,00,Efecto realidad. Periodismo de...,La Salada,15
2015,11,01,8,30,El camino de la justicia,La condena social,15
2015,11,01,9,00,La gran barrera de coral,El arrecife y mas allá,15
2015,11,01,10,00,Escuelas Argentinas,Escuela de Educación Secundaria...,15
2015,11,01,10,30,Soy del pueblo,Zully Moreno,15
2015,11,01,11,00,África,El Congo,15
2015,11,01,12,00,Los no convencionales,Ingeniería química,15
2015,11,01,12,30,Presentes,Documental: Presentes II detrás de...,15
2015,11,01,13,00,Micromundos de la naturaleza,El valle de Monterrey,19
2015,11,01,13,30,La sala,Las Hijas de Zion / Kódigo,19
2015,11,01,14,00,Cómo hice,Jugo de tomate frío,19
2015,11,01,14,30,Jujuy suena,&nbsp;Gustavo Patiño,19
2015,11,01,15,00,Rusia salvaje,Ártico,19
2015,11,01,16,00,En algún lugar de la tierra,Mar Egeo,19
2015,11,01,17,00,Filosofía aquí y ahora,Superhéroes del imperio,19
2015,11,01,17,30,Efecto realidad. Periodismo de...,La Salada,19
2015,11,01,19,00,Ver la historia,1835-1852. El Restaurador,27
2015,11,01,20,00,Qhapaq Ñan. Desandando el camino,Capítulo 3,27
2015,11,01,20,30,Los trabajos y los días,Las grandes huelgas de La Forestal,27
2015,11,01,21,00,La historia no contada de los Estados...,JFK - Al borde,31
2015,11,01,22,00,Cine entre l íneas,Cumbres borrascosas,31
2015,11,02,0,00,En algún lugar de la tierra,Mar Egeo,24
2015,11,02,1,00,Un día peronista,26 de julio de 1952,11
2015,11,02,1,30,Escuelas Argentinas,Escuela de Educación Secundaria...,11
2015,11,02,2,00,Ver la historia,1835-1852. El Restaurador,11
2015,11,02,3,00,Maravillosa música,Capítulo 1,11
2015,11,02,3,30,Oficios: curso de huerta,"La siembra, segunda parte",11
2015,11,02,4,00,El informe Kliksberg,El maestro anónimo,11
2015,11,02,4,30,Cumbia de la buena,Luis Ornelas,11
2015,11,02,5,00,Los eventos más raros de la naturaleza,Capítulo 3,11
2015,11,02,6,00,Güemes,Salta se desangra,15
2015,11,02,6,30,Somos memoria,Noé Jitrík,15
2015,11,02,7,30,"Juana, bronce y libertad",Las 750 piezas,15
2015,11,02,8,00,Vida salvaje,Secretos de la orilla: Los canales de...,15
2015,11,02,9,00,La historia no contada de los Estados...,JFK - Al borde,15
2015,11,02,10,00,Oficios: curso de huerta,"La siembra, segunda parte",15
2015,11,02,10,30,Equilibrios. Parques nacionales,Parque nacional Campos del Tuyú,15
2015,11,02,11,00,Rusia salvaje,Ártico,15
2015,11,02,12,00,Cómo hice,Jugo de tomate frío,15
2015,11,02,12,30,Universos de aprendizaje,La escuela como lugar de transmisión...,15
2015,11,02,13,00,La gran barrera de coral,El arrecife y mas allá,19
2015,11,02,14,00,Maravillosa música,Capítulo 1,19
2015,11,02,14,30,Proyecto G,Biografía,19
2015,11,02,15,00,La ruta de las especias,La albahaca,19
2015,11,02,15,30,Qhapaq Ñan. Desandando el camino,Capítulo 3,19
2015,11,02,16,00,Vida salvaje,Secretos de la orilla: Los canales de...,19
2015,11,02,17,00,Soy del pueblo,Zully Moreno,19
2015,11,02,17,30,Oficios: curso de huerta,"La siembra, segunda parte",19
2015,11,02,18,00,Flora y fauna,Selva paranaense,27
2015,11,02,18,30,La era de los caciques,Casimiro Biguá,27
2015,11,02,19,00,Océano Índico con Simon Reeve,Capítulo 5,27
2015,11,02,20,00,Maravillosa música,Capítulo 1,27
2015,11,02,20,30,Mentira la verdad,La Filosofía,27
2015,11,02,21,00,Jujuy suena,José Simón,31
2015,11,02,21,30,El astillero. Gigantes en tierra,Syncrolift,31
2015,11,02,22,00,Quizás porque,Gustavo Cerati. Al calor de las masas,31
2015,11,02,22,30,6 mil millones de otros,Amor,31
2015,11,02,23,00,La historia del mundo,Superviviencia,31
2015,11,03,0,00,Cine 21,Ciudad de Dios,21
2015,11,03,2,00,Rusia salvaje,Ártico,7
2015,11,03,3,00,Ensamblados. Los instrumentos de la...,Orquesta,7
2015,11,03,3,15,Claves de lectura,"Fontanarrosa, cuentista",7
2015,11,03,3,30,Oficios: curso de terminaciones,Clase 2: Tabique divisorio,7
2015,11,03,4,00,Equilibrios. Parques nacionales,Parque nacional Campos del Tuyú,7
2015,11,03,4,30,Cómo hice,Jugo de tomate frío,7
2015,11,03,5,00,Somos memoria,Noé Jitrík,7
2015,11,03,6,00,Filosofía aquí y ahora,Superhéroes del imperio,11
2015,11,03,6,30,La gran barrera de coral,El arrecife y mas allá,11
2015,11,03,7,30,El camino de la justicia,La condena social,11
2015,11,03,8,00,Vida salvaje,Orcas: Depredadores en las playas,11
2015,11,03,9,00,Universos de aprendizaje,La escuela como lugar de transmisión...,11
2015,11,03,9,30,La ruta de las especias,La albahaca,11
2015,11,03,10,00,Oficios: curso de terminaciones,Clase 2: Tabique divisorio,11
2015,11,03,10,30,Proyecto G,Biografía,11
2015,11,03,11,00,Soy del pueblo,Zully Moreno,11
2015,11,03,11,30,Qhapaq Ñan. Desandando el camino,Capítulo 3,11
2015,11,03,12,00,La era de los caciques,Casimiro Biguá,11
2015,11,03,12,30,Quizás porque,Gustavo Cerati. Al calor de las masas,11
2015,11,03,13,00,La historia del mundo,Superviviencia,15
2015,11,03,14,00,Ensamblados. Los instrumentos de la...,Orquesta,15
2015,11,03,14,15,Claves de lectura,"Fontanarrosa, cuentista",15
2015,11,03,14,30,Flora y fauna,Selva paranaense,15
2015,11,03,15,00,Océano Índico con Simon Reeve,Capítulo 5,15
2015,11,03,16,00,Vida salvaje,Orcas: Depredadores en las playas,15
2015,11,03,17,00,6 mil millones de otros,Amor,15
2015,11,03,17,30,Oficios: curso de corte y confección,Clase 5: armado de pantalón (parte II),15
2015,11,03,18,00,Micromundos de la naturaleza,Okavango,21
2015,11,03,18,30,"Calle Descartes, número 16",Mercedes Sosa,21
2015,11,03,19,00,El reino de los sueños y la locura,Parte 1,21
2015,11,03,20,00,Ensamblados. Los instrumentos de la...,Orquesta,21
2015,11,03,20,15,Claves de lectura,"Fontanarrosa, cuentista",21
2015,11,03,20,30,Alterados por Pi,Tres cuadrados,21
2015,11,03,21,00,Generación Tierra,Un lugar para vivir,27
2015,11,03,22,00,Efecto realidad. Periodismo de...,Galimberti,27
2015,11,03,22,30,Sueños lúcidos,,27
2015,11,03,23,00,La historia del cine: una odisea,Capítulo 8,27
2015,11,04,0,00,Nuestro cine,O estranho caso de Angelica,21
2015,11,04,1,30,Proyecto G,Biografía,7
2015,11,04,2,00,La gran barrera de coral,El arrecife y mas allá,7
2015,11,04,3,00,Los no convencionales,Ingeniería en petróleo,7
2015,11,04,3,15,Revoluciones,La revolución de Guatemala,7
2015,11,04,3,30,Oficios: curso de terminaciones,Clase 2: Tabique divisorio,7
2015,11,04,4,00,La ruta de las especias,La albahaca,7
2015,11,04,4,30,Soy del pueblo,Zully Moreno,7
2015,11,04,5,00,Universos de aprendizaje,La escuela como lugar de transmisión...,7
2015,11,04,5,30,Qhapaq Ñan. Desandando el camino,Capítulo 3,7
2015,11,04,6,00,Mentira la verdad,La Filosofía,11
2015,11,04,6,30,La historia del mundo,Superviviencia,11
2015,11,04,7,30,Quizás porque,Gustavo Cerati. Al calor de las masas,11
2015,11,04,8,00,Vida salvaje,Estrategia de supervivencia: Ballena...,11
2015,11,04,9,00,Océano Índico con Simon Reeve,Capítulo 5,11
2015,11,04,10,00,Oficios: curso de terminaciones,Clase 2: Tabique divisorio,11
2015,11,04,10,30,Flora y fauna,Selva paranaense,11
2015,11,04,11,00,El astillero. Gigantes en tierra,Syncrolift,11
2015,11,04,11,30,6 mil millones de otros,Amor,11
2015,11,04,12,00,La historia del cine: una odisea,Capítulo 8,11
2015,11,04,13,00,Generación Tierra,Un lugar para vivir,15
2015,11,04,14,00,Los no convencionales,Ingeniería en petróleo,15
2015,11,04,14,15,Revoluciones,La revolución de Guatemala,15
2015,11,04,14,30,Sueños lúcidos,,15
2015,11,04,15,00,El reino de los sueños y la locura,Parte 1,15
2015,11,04,16,00,Vida salvaje,Estrategia de supervivencia: Ballena...,15
2015,11,04,17,00,Efecto realidad. Periodismo de...,Galimberti,15
2015,11,04,17,30,Oficios: curso de terminaciones,Clase 2: Tabique divisorio,15
2015,11,04,18,00,Encuentro en el estudio,La Renga,21
2015,11,04,19,00,En algún lugar de la tierra,Malawi&nbsp;,21
2015,11,04,20,00,Los no convencionales,Ingeniería en petróleo,21
2015,11,04,20,15,Revoluciones,La revolución de Guatemala,21
2015,11,04,20,30,El informe Kliksberg,Nelson Mandela,21
2015,11,04,21,00,Ver la historia,1852-1880. La conformación del Estado...,27
2015,11,04,22,00,Cumbia de la buena,Meta Guacha,27
2015,11,04,22,30,Biografías de la literatura,Salvadora Onrubia,27
2015,11,04,23,00,Argentina beat,,27
2015,11,05,1,00,La historia del mundo,Superviviencia,7
2015,11,05,2,00,La era de los caciques,Casimiro Biguá,7
2015,11,05,2,30,Quizás porque,Gustavo Cerati. Al calor de las masas,7
2015,11,05,3,00,La sala,Guauchos / Las diferencias,7
2015,11,05,3,30,Oficios: curso de terminaciones,Clase 2: Tabique divisorio,7
2015,11,05,4,00,Flora y fauna,Selva paranaense,7
2015,11,05,4,30,Mentira la verdad,La Filosofía,7
2015,11,05,5,00,Océano Índico con Simon Reeve,Capítulo 5,7
2015,11,05,6,00,6 mil millones de otros,Amor,11
2015,11,05,6,30,Micromundos de la naturaleza,Okavango,11
2015,11,05,7,00,"Calle Descartes, número 16",Mercedes Sosa,11
2015,11,05,7,30,Alterados por Pi,Tres cuadrados,11
2015,11,05,8,00,Vida salvaje,Nuestros elegantes vecinos: Gorriones,11
2015,11,05,9,00,La historia del mundo,Superviviencia,11
2015,11,05,10,00,Oficios: curso de terminaciones,Clase 2: Tabique divisorio,11
2015,11,05,10,30,Sueños lúcidos,,11
2015,11,05,11,00,El reino de los sueños y la locura,Parte 1,11
2015,11,05,12,00,Encuentro en el estudio,La Renga,11
2015,11,05,13,00,En algún lugar de la tierra,Malawi&nbsp;,15
2015,11,05,14,00,La sala,Guauchos / Las diferencias,15
2015,11,05,14,30,El informe Kliksberg,Nelson Mandela,15
2015,11,05,15,00,Ver la historia,1852-1880. La conformación del Estado...,15
2015,11,05,16,00,Vida salvaje,Nuestros elegantes vecinos: Gorriones,15
2015,11,05,17,00,Biografías de la literatura,Salvadora Onrubia,15
