programa,2013,2014,2015,2016,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12
cartas-del-pueblo,0,0,1226,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,392,415,22,0,0,0,0,0,0,0,192,180,204,280,0,0,0,0,0
grandes-conciertos,0,0,747,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,191,45,0,0,0,0,342,266,0,0,339,544,428,46,0,0,0,0,0
historia-s-del-cine,681,0,0,0,0,0,0,0,0,180,176,121,183,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
los-ultimos-exploradores,512,91,396,0,0,0,0,0,0,0,0,0,0,373,139,0,0,14,0,77,0,0,0,0,0,0,0,0,351,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malvinas-la-historia-de-la-usurpacion,0,321,325,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,240,33,0,0,0,0,0,0,0,0,0,0,271,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la-historia-de-la-electricidad,706,88,0,0,0,0,0,0,0,0,0,0,0,0,328,378,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la-odisea-de-la-lechuza,0,106,69,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,26,26,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,61,26,0,26,0,26,0,52,0,0
vencedores-y-vencidos-las-luchas-por,0,1517,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,448,426,346,37,0,0,0,0,229,239,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916-democracia-ano-cero,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0
atmosfera-callejera,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,284,295,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suenos-lucidos,0,0,300,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,72,0,0,34,0,11,91,0,0,0,0,67,0,0,89,0,0,0,0,0
naturalistas-viajeros,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
como-hice,2076,908,1715,1894,0,0,0,0,487,482,482,166,0,0,263,196,0,21,0,0,0,0,0,0,0,264,314,309,41,0,0,0,0,0,0,0,351,481,425,417,67,0,0,264,340,382,404,345,92,0,0,0
ejercito-y-pol-itica,931,15,0,0,0,0,0,0,362,231,200,127,0,11,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
primavera-en-galapagos,0,146,498,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,80,0,0,0,0,0,0,0,329,57,0,0,0,52,0,0,0,60,111,0,52,0,52,52,0,0,0,0,0,0
patriotas-latinoamericanos,190,96,140,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,98,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph-mallord-william-turner,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arte-callejero,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conferencia-de-la-ceguera,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0
oficios-tejido-en-telar,0,865,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,313,295,11,0,0,0,0,0,0,0,0,99,66,0,0,0,0,0,0,0,0,0,0,0,0,0
un-viaje-por-el-cine-americano,0,0,15,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,444,372,21,0,0,0,0,0
cine-y-democracia,431,222,0,0,0,0,0,0,0,0,0,0,0,271,52,108,0,0,0,0,27,108,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parques-nacionales-la-aventura,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pioneros-de-la-medicina,1208,781,0,0,0,0,0,0,330,422,306,150,0,0,0,0,0,0,303,404,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-nacimiento-del-vagabundo,0,0,80,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0
lo-que-las-hembras-desean-y-los-machos,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-kerouac-el-rey-de-los-beatniks,54,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
los-dragones-de-las-islas-canarias,34,78,26,0,0,0,0,0,0,0,0,15,0,0,19,0,0,26,26,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la-verdadera-historia-de-la-ciencia,0,0,347,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,309,426,0,0,0,0,0,0,0
mussolini,174,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parasitos,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curso-de-primeros-auxilios,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nuestro-mapa,162,552,184,412,0,0,0,0,0,0,0,0,27,34,101,0,0,0,0,0,0,0,0,138,230,184,0,0,0,0,0,184,0,0,0,0,0,0,0,0,172,172,68,0,0,0,0,0,0,0,0,0
the-beat-hotel,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-paraiso-encontrado,0,0,219,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,467,42,0,0,0,0,0
la-vida-segun-galeano,492,0,363,0,0,0,0,0,0,0,0,0,0,225,140,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
humanidades-en-carrera,0,540,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,180,144,72,144,87,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xix-los-proyectos-de-nacion,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-tiburon-del-siglo-xxi,131,112,52,0,0,0,0,0,0,0,86,0,0,15,30,0,0,0,0,0,26,0,26,0,34,26,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nacieron-pueblos-ciudades-del-futuro,396,261,217,0,0,0,0,0,340,56,0,0,0,0,0,0,233,28,0,0,0,0,0,0,0,0,0,0,0,0,0,195,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acechando-al-jaguar,137,0,0,0,0,0,0,0,15,0,0,19,88,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-interior-de-la-memoria,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,260,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apocalipsis-el-ascenso-de-hitler,45,95,0,0,0,0,0,0,0,45,0,0,0,0,0,0,32,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d-tres-decadas-de-democracia,0,0,1187,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,208,187,627,0,0,0,0,0,0,0,0,217,265,363,282,330,257,62,0
cultura-para-principiantes,0,0,1447,4749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,359,208,122,442,503,336,246,261,277,245,779,299,715,904,184,0
encuentro-con-argentores,1235,0,0,0,0,0,0,0,0,0,0,231,370,343,276,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diseno-industrial-argentino,0,799,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,374,86,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-discurso-del-rey-al-descubierto,0,0,180,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,48,0,0,0,0,60,78,0,0,0,0,0,0,0,0
en-accion,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interiores-mi-cuerpo-y-yo,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
los-dias-de-galeano,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-parque-prehistorico,15,327,145,0,0,0,0,0,0,0,0,0,0,0,15,0,187,62,0,0,0,0,0,0,0,0,78,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fotos-de-infancia,299,644,0,0,0,0,0,0,0,0,0,0,0,0,0,299,310,319,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jesuitas-en-c-ordoba,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basquiat-una-vida,0,40,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0
jungla-de-agua-dulce,303,0,0,0,0,0,0,0,0,0,0,0,0,0,247,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-origen-de-las-especies,1769,49,0,755,0,0,0,0,0,0,0,245,449,405,379,291,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,339,7,0,0
territorio-de-vida,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flora-y-fauna,0,1666,558,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,430,400,436,22,0,49,0,261,33,0,0,0,0,0,215,0,142,0,0,0,272,0,0,0,0,0,0,0
la-inteligencia-de-las-aves,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
walsh-entre-todos,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
el-r-io-odisea-de-la-vida,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,0,0,132,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tras-los-pasos-de,672,14,0,0,0,0,0,0,0,331,262,79,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especial-guemes,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,75,0,0,0,0,0,0
trenes-nocturnos-desde-ko-ice,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
animales-en-el-vientre,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dolor-pus-y-veneno,0,137,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,14,0,0,0,0,0,81,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oficios-de-radio,1099,0,0,0,0,0,0,0,0,0,0,250,394,263,170,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-amor-al-cine,962,488,0,0,0,0,0,0,124,155,124,124,435,0,0,0,166,0,124,14,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enfermeros-de-frontera,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en-el-medio-de-la-ley,1684,33,0,0,0,0,0,0,0,0,0,241,364,343,401,335,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especial-jardin-de-infantes,21,15,15,30,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
egipto-al-descubierto,658,0,376,0,0,0,0,0,0,0,0,190,383,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vida-a-sangre-fria,0,276,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,138,0,138,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
los-limites-de-la-luz,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
invasion,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0
sin-limites,70,0,130,112,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,112,0,0,0,0,0,0,0
oceano-indico-con-simon-reeve,0,0,644,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,371,0,389,141,0,0,0,0,440,0,0,0,0,0
belgrano-la-pelicula,27,0,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en-algun-lugar-de-la-tierra,1065,1169,1212,513,0,0,0,0,316,298,313,138,0,0,0,0,0,256,458,382,73,0,0,0,0,0,0,0,53,0,282,207,49,0,0,0,0,301,320,0,0,0,0,78,0,0,138,0,0,172,125,0
vida-silvestre-especial-serpientes,45,60,0,0,0,0,0,0,15,15,0,0,0,0,0,15,0,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
secretos-del-museo-temporada-i,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,244,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belleza-animal,0,65,202,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,105,63,0,0,0,0,34,0,0,0,0,0,0,94,0,0,0,34,0,60,0,0
ingenieria-de-lo-imposible,1462,59,0,0,0,0,0,0,0,0,0,0,395,393,356,318,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-mundial-que-nunca-se-jugo,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
presentes,713,229,1850,36,0,0,0,0,0,0,361,145,63,0,0,144,0,0,0,0,0,0,119,0,0,0,0,110,0,0,0,0,0,225,275,247,232,253,166,452,36,0,0,0,0,0,0,0,0,0,0,0
santiaguenos,0,0,753,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,193,139,216,54,0,0,0,0,0,0,0,0,0,0,205,287,69,0
valor-agregado,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mi-vida-conmigo,0,0,1551,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,339,249,293,198,171,0,0,0,285,114,0,0,0,0,0,0,167,39,0
el-lado-gracioso-de-la-ciencia,0,214,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0
bio-ar,125,333,171,69,0,0,0,0,0,40,27,0,0,58,0,0,0,0,170,142,21,0,0,0,0,0,0,0,0,0,153,18,0,0,0,0,0,0,0,0,0,0,42,0,27,0,0,0,0,0,0,0
krakatoa,137,138,0,0,0,0,0,0,0,0,0,0,103,0,15,19,0,0,60,52,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escepticos-del-clima-la-guerra,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
obra-en-construccion,920,288,480,558,0,0,0,0,192,163,278,272,15,0,0,0,0,0,0,0,0,0,144,0,0,0,0,144,108,144,0,0,0,228,0,0,0,0,0,0,172,144,172,0,0,0,70,0,0,0,0,0
publica-y-gratuita,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
por-que-canto,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
encuentro-en-el-estudio,1689,1667,2064,1712,0,0,0,0,162,243,200,504,204,0,168,208,21,0,0,0,0,0,0,253,234,315,326,518,252,124,208,88,19,0,394,391,0,0,260,328,282,271,261,338,123,76,95,76,76,95,19,0
igual-de-diferentes,790,202,180,0,0,0,0,0,180,195,0,0,0,0,0,415,15,0,151,0,0,0,0,0,0,0,0,36,0,0,144,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-regreso-de-la-abubilla,0,0,270,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,68,26,0,0,0,0,26,0,68,19,0,0,26,0,0,0,0
zizek,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuando-los-moros-gobernaban-europa,0,503,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,109,0,0,334,0,0,146,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belgrano-tu-pelicula,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mar-del-norte-salvaje,0,142,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,15,26,15,0,0,34,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,26,0,0,0,0,0,0,0,0,0
mi-supernovia,0,267,144,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,123,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0
baltico-salvaje,34,198,146,60,0,0,0,0,0,0,0,0,0,0,19,15,0,26,26,0,34,52,0,0,34,0,0,26,0,34,26,0,0,0,26,0,26,0,34,0,26,0,34,0,0,0,0,0,0,0,0,0
la-vida-de-los-mamiferos,0,440,362,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,26,198,86,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0
amigos-del-volante,0,336,612,0,0,0,0,0,0,0,0,0,0,0,0,0,273,63,0,0,0,0,0,0,0,0,0,0,250,321,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especial-casa-rosada-la-arquitectura,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dictaduras-latinoamericanas,0,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,424,382,378,26,0,0
orson-welles-sombras-y-luces,0,0,62,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
como-luego-existo,1784,1570,52,0,0,0,0,0,0,0,0,285,415,393,402,289,63,0,0,0,0,0,0,265,276,353,334,279,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
los-impresionistas,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,84,0,0,0,0,228,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
idolos-por-el-mundo,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,422,503,37,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disparos-en-la-biblioteca,499,0,634,489,0,0,0,0,0,0,0,0,0,202,260,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,394,0,0,0,0,0,0,0,0,0,198,291,0,0,0,0,0,0,0,0
proyecto-tierra,0,1716,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,285,159,217,419,306,232,276,309,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en-el-medio-del-poder,47,34,0,0,0,0,0,0,0,0,0,0,0,15,0,32,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promesas,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nuevo-cancionero-el-movimiento,1360,0,0,0,0,0,0,0,0,0,0,230,372,343,374,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
